#city;country;lat;lng;pop
Brikama;The Gambia;13.2804;-16.66;136418
Katowice;Poland;50.2604;19.02;1527362
Steinkjer;Norway;64.0171;11.5;11193
Valle de la Pascua;Venezuela;9.20999;-66.02;86273
Tunguskhaya;Russia;64.9004;125.25;10
Bicheno;Australia;-41.8784;148.289;177
Bogor;Indonesia;-6.57;106.75;859000
Achacachi;Bolivia;-16.0833;-68.6666;8447
Skovorodino;Russia;53.9833;123.917;6485
Ljubljana;Slovenia;46.0553;14.515;284961
Norfolk;United States of America;42.0287;-97.4336;24562
Ambanja;Madagascar;-13.6829;48.45;26231
Serov;Russia;59.615;60.585;91831
Cajamarca;Peru;-7.15002;-78.53;138832
Taxco;Mexico;18.5704;-99.6199;53217
Igloolik;Canada;69.2565;-81.7936;1612
Broome;Australia;-17.9618;122.231;11890
Fresno;United States of America;36.7477;-119.773;540768
Oral;Kazakhstan;51.2711;51.335;204894
Cape Town;South Africa;-33.92;18.435;2823929
Lalitpur;Nepal;27.6666;85.3333;191208
Kailua-Kona;United States of America;19.6406;-155.996;9870
Ramechhap;Nepal;27.326;86.087;15000
Dieppe;France;49.9337;1.08333;39084
Ingeniero Guillermo N. Juarez;Argentina;-23.9;-61.85;6453
Newcastle Waters;Australia;-17.5528;133.467;10
Kumo;Nigeria;10.0457;11.2131;19249
Barnaul;Russia;53.355;83.745;569711
Nguru;Nigeria;12.8804;10.45;82481
Huancayo;Peru;-12.08;-75.2;394695
Proddatur;India;14.7504;78.57;187624
Ahuachapan;El Salvador;13.919;-89.845;34102
Shaowu;China;27.3004;117.5;56889
San Carlos;Bolivia;-17.4;-63.73;5266
Mabaruma;Guyana;8.19998;-59.78;2972
Montana;Bulgaria;43.414;23.237;47445
Manukau;New Zealand;-37;174.885;336141
Jundiai;Brazil;-23.2;-46.88;413568
Aarau;Switzerland;47.39;8.034;15501
Louangphrabang;Laos;19.8845;102.142;77260
Zamboanga;Philippines;6.91998;122.08;615311
Neryungri;Russia;56.674;124.71;33364
Kerma;Sudan;19.6337;30.4166;3928
Xangongo;Angola;-16.74;14.97;447
Joinville;Brazil;-26.32;-48.84;710737
Hue;Vietnam;16.47;107.58;645000
Casablanca;Morocco;33.6;-7.61637;3162954
Rotterdam;Netherlands;51.92;4.47997;801599
Ponta Delgada;Portugal;37.7483;-25.6666;40791
Kaoma;Zambia;-14.7796;24.8;7259
Popayan;Colombia;2.41999;-76.61;258750
Freeport;United States of America;28.9595;-95.3569;43762
Puquio;Peru;-14.7;-74.13;9027
Chascomus;Argentina;-35.5662;-58.0166;21054
Shenzhen;China;22.5524;114.122;4291796
Rajkot;India;22.31;70.8;1179941
Helsinki;Finland;60.1756;24.9341;836728
Zaranj;Afghanistan;31.112;61.887;49851
Porvoo;Finland;60.4004;25.666;12242
Victoria;Argentina;-32.61;-60.18;20032
Orlu;Nigeria;5.78372;7.03331;9351
Derzhavinsk;Kazakhstan;51.1021;66.3075;14852
Invercargill;New Zealand;-46.4094;168.365;37135
Subotica;Serbia;46.07;19.68;96704
Yelimane;Mali;15.1337;-10.5666;988
Allanmyo;Myanmar;19.3783;95.2279;48446
Dawson Creek;Canada;55.767;-120.233;10676
Letpadan;Myanmar;17.7819;95.7415;107753
Monterey;United States of America;36.6003;-121.894;77297
Canakkale;Turkey;40.1459;26.4064;74667
Siliana;Tunisia;36.0833;9.3833;26960
Ramallah;Palestine;31.9029;35.2062;24599
Kasama;Zambia;-10.1996;31.1799;156500
Wroclaw;Poland;51.1104;17.03;622471
Charana;Bolivia;-17.5996;-69.4666;197
Kotabumi;Indonesia;-4.83331;104.9;42366
Nsanje;Malawi;-16.9167;35.2667;21774
Hakodate;Japan;41.795;140.74;289357
Rancagua;Chile;-34.17;-70.74;222981
Hakkari;Turkey;37.5744;43.7408;42385
Kyshtym;Russia;55.7;60.5595;46268
Nykoping;Sweden;58.764;17.015;27582
Kibale;Uganda;0.8;31.0667;5200
Robore;Bolivia;-18.3295;-59.76;9959
Nova Cruz;Brazil;-6.46959;-35.44;22563
Menaka;Mali;15.9167;2.4;9110
Kieta;Papua New Guinea;-6.21628;155.633;5284
Trujillo;Honduras;15.9104;-85.96;7366
Yingkow;China;40.6703;122.28;693079
Chepes;Argentina;-31.35;-66.6;6020
Sapele;Nigeria;5.89043;5.68;235424
Mushie;Congo (Kinshasa);-3.01962;16.92;24013
Zholymbet;Kazakhstan;51.7502;71.7099;3969
Harper;Liberia;4.37538;-7.71698;25249
Vacaria;Brazil;-28.4996;-50.94;47275
Middelburg;Netherlands;51.502;3.61;46485
Molepolole;Botswana;-24.4;25.51;57713
Whakatane;New Zealand;-37.9829;177;20665
Vibo Valentia;Italy;38.6666;16.1;32168
Pocatello;United States of America;42.8713;-112.445;57327
Kovrov;Russia;56.3604;41.33;153060
Phan Thiet;Vietnam;10.9337;108.1;248749
Irbid;Jordan;32.55;35.85;471020
Kerman;Iran;30.3;57.08;556518
Melekeok;Palau;7.4874;134.627;7026
Shahrisabz;Uzbekistan;39.0618;66.8315;277798
Sokoto;Nigeria;13.06;5.24003;648019
Contamana;Peru;-7.34003;-75.02;16403
Potosi;Bolivia;-19.5696;-65.75;160576
Haiphong;Vietnam;20.83;106.68;1285847
Benin City;Nigeria;6.34048;5.62001;929013
Minneapolis;United States of America;44.98;-93.2518;1491886
Atbasar;Kazakhstan;51.8219;68.3477;35308
Red Devil;United States of America;61.761;-157.313;24
Paranagua;Brazil;-25.5279;-48.5345;135071
Vung Tau;Vietnam;10.3554;107.085;229225
Registro;Brazil;-24.49;-47.84;49485
Winneba;Ghana;5.35043;-0.63005;41911
Kilis;Turkey;36.7204;37.12;73320
Jeremie;Haiti;18.6339;-74.1184;30917
Taiping;Malaysia;4.86496;100.72;227371
Kullorsuaq;Greenland;74.5781;-57.225;443
Calgary;Canada;51.083;-114.08;1012661
Kon Tum;Vietnam;14.3838;107.983;76449
Tuxpam;Mexico;20.9604;-97.41;58690
Sao Jose dos Campos;Brazil;-23.2;-45.8799;695322
Vanino;Russia;49.0873;140.242;15985
Rustenburg;South Africa;-25.65;27.24;145020
Hall Beach;Canada;68.7675;-81.2361;654
Tsau;Botswana;-20.1596;22.46;1409
Xuddur;Somalia;4.1833;43.8667;1639
Gary;United States of America;41.5804;-87.33;335737
North Bay;Canada;46.3;-79.45;45988
Davenport;United States of America;41.554;-90.5875;178282
Debre Birhan;Ethiopia;9.68038;39.53;61509
Thohoyandou;South Africa;-22.95;30.48;156876
Barranquilla;Colombia;10.96;-74.8;1521245
San Martin;Colombia;3.69041;-73.69;12304
Lumbala Nguimbo;Angola;-14.0996;21.44;25
Skikda;Algeria;36.8804;6.89998;193941
Castries;Saint Lucia;14.002;-61;24298
Kwekwe;Zimbabwe;-18.9296;29.8;80788
Rostov;Russia;57.1892;39.4043;33578
Savannah;United States of America;32.0211;-81.11;155848
Karabuk;Turkey;41.2;32.6;113022
Bougouni;Mali;11.4204;-7.48997;30547
Oshikango;Namibia;-17.3995;15.88;7540
Yeghegnadzor;Armenia;39.7611;45.3333;8200
Mozdok;Russia;43.7543;44.6544;43262
Staraya Russa;Russia;57.9948;31.3544;32591
Novara;Italy;45.45;8.61998;88966
Oamaru;New Zealand;-45.0973;170.971;6628
Fresnillo;Mexico;23.1704;-102.86;102629
Le Mans;France;48.0004;0.0999833;143392
Villa Hayes;Paraguay;-25.09;-57.53;15643
Ghazni;Afghanistan;33.5633;68.4178;129892
Benguela;Angola;-12.5783;13.4072;142017
Santa Rita;Venezuela;10.5318;-71.504;21095
Kariba;Zimbabwe;-16.5296;28.8;23133
Katerini;Greece;40.2723;22.5025;50850
Borisoglebsk;Russia;51.3687;42.0887;64995
Jiutai;China;44.1447;125.844;190257
Moroto;Uganda;2.54035;34.64;371
Homestead;United States of America;25.4683;-80.4778;60673
Turku;Finland;60.4539;22.255;175442
Catalao;Brazil;-18.18;-47.95;53646
Tamworth;Australia;-31.1026;150.917;35080
Marilia;Brazil;-22.21;-49.95;191083
Waycross;United States of America;31.2138;-82.3549;17445
Stepanakert;Azerbaijan;39.8156;46.752;57473
Opobo;Nigeria;4.5704;7.55999;34911
Zelenodolsk;Russia;55.8406;48.655;50338
Managua;Nicaragua;12.153;-86.2685;920000
As Suwayda;Syria;32.7004;36.5666;65650
Bafang;Cameroon;5.17039;10.18;86916
Musoma;Tanzania;-1.48959;33.8;127137
Ceske Budejovice;Czech Republic;48.98;14.46;97452
Hopkinsville;United States of America;36.8655;-87.4886;31630
Shahrud;Iran;36.4229;54.9629;125304
Al Wajh;Saudi Arabia;26.2324;36.4636;34936
Mokhotlong;Lesotho;-29.291;29.078;8809
Tulun;Russia;54.5653;100.565;48407
Yalta;Ukraine;44.4993;34.1594;76814
Taraz;Kazakhstan;42.9;71.365;332723
Knysna;South Africa;-34.0329;23.0333;33887
Norway House;Canada;53.9666;-97.8333;5500
Stoke;United Kingdom;53.0004;-2.18001;325610
Berlin;Germany;52.5218;13.4015;3250007
Inta;Russia;66.0374;60.1674;12410
Dali;China;34.7953;109.938;109696
Qasr-e Shirin;Iran;34.5124;45.5772;11202
Salaverry;Peru;-8.22003;-78.99;7228
Samalut;Egypt;28.3004;30.71;121281
Hangzhou;China;30.25;120.17;2442564
Raichur;India;16.2104;77.355;240601
Ngara;Tanzania;-2.46953;30.65;10744
Ocala;United States of America;29.1874;-82.1403;95470
Altay;China;47.8666;88.1166;140670
Evensk;Russia;61.95;159.233;2024
Victoria;Chile;-38.2395;-72.34;17989
Sao Mateus;Brazil;-18.7296;-39.86;63375
Deyang;China;31.1333;104.4;152194
Golmud;China;36.4166;94.8833;107092
Parakou;Benin;9.34001;2.62004;176303
Jaragua do Sul;Brazil;-26.48;-49.1;128803
El Tur;Egypt;28.2394;33.6148;21300
Vegreville;Canada;53.5;-112.05;5745
Zanesville;United States of America;39.9403;-82.0133;32514
Altay;Mongolia;46.3961;95.845;32488
Kangerlussuaq;Greenland;67.0141;-50.7099;556
Surt;Libya;31.21;16.59;110756
Liaoyang;China;41.28;123.18;740945
Maracaibo;Venezuela;10.73;-71.66;1764650
Ipoh;Malaysia;4.59999;101.065;656227
Xian;China;34.275;108.895;3617406
Balakhna;Russia;56.4943;43.5944;62487
Arapongas;Brazil;-23.41;-51.43;91203
Combarbala;Chile;-31.18;-71;5134
Manzini;Swaziland;-26.495;31.388;110537
Fox Bay;Falkland Islands;-51.9506;-60.087;90
Roura;France;4.72998;-52.33;2069
Grand Junction;United States of America;39.0939;-108.55;75076
Chernyakhovsk;Russia;54.6316;21.8109;42356
Shieli;Kazakhstan;44.167;66.75;25871
Cumberland;United States of America;39.6532;-78.7628;20831
Cartwright;Canada;53.7014;-57.0121;505
Mafetang;Lesotho;-29.8166;27.25;54708
Tonk;India;26.1505;75.79;166532
Georgievsk;Russia;44.1599;43.4699;59158
Yoshkar Ola;Russia;56.6354;47.8749;301753
Matsuyama;Japan;33.8455;132.766;525089
Sliven;Bulgaria;42.6794;26.33;87346
Byron Bay;Australia;-28.6565;153.613;5244
Kuwait;Kuwait;29.3697;47.9783;1061532
Wuyuan;China;41.0896;108.272;30057
Siem Reap;Cambodia;13.3666;103.85;97199
Slantsy;Russia;59.1116;28.0747;27479
Port Blair;India;11.667;92.736;119806
Antalaha;Madagascar;-14.8833;50.2833;40668
Seymour;Australia;-37.0342;145.127;3693
Slyudyanka;Russia;51.6538;103.699;14920
Entre Rios;Bolivia;-21.53;-64.19;2685
Ocumare del Tuy;Venezuela;10.12;-66.78;130824
Lota;Chile;-37.0896;-73.16;32702
Lamia;Greece;38.899;22.434;47246
Dzerzhinsk;Russia;56.2504;43.46;235457
Ash Shatrah;Iraq;31.4175;46.1772;122340
Exmouth;Australia;-21.9311;114.123;1085
De Aar;South Africa;-30.65;24;18669
Bacabal;Brazil;-4.22999;-44.8;57296
Samut Prakan;Thailand;13.6069;100.611;388920
Mariental;Namibia;-24.6196;17.9599;12670
Jonkoping;Sweden;57.7713;14.165;86491
Vicente Guerrero;Mexico;30.7641;-116.009;7294
Odessa;United States of America;31.8456;-102.367;98655
Juticalpa;Honduras;14.6704;-86.23;35564
Phan Rang;Vietnam;11.567;108.983;135646
El Dorado;United States of America;33.2139;-92.6625;21384
Mo i Rana;Norway;66.3166;14.1667;19131
Comondante Luis Piedrabuena;Argentina;-49.9745;-68.9035;410
Kasur;Pakistan;31.1254;74.455;290643
Campo Grande;Brazil;-20.45;-54.6166;687723
Provideniya;Russia;64.4235;-173.226;1746
Businga;Congo (Kinshasa);3.34038;20.87;31583
Fulacunda;Guinea Bissau;11.773;-15.195;1311
Hon Quan;Vietnam;11.6504;106.6;40279
Semnan;Iran;35.5548;53.3743;117888
Arvayheer;Mongolia;46.25;102.767;28053
Caazapa;Paraguay;-26.2;-56.38;5504
Nyeri;Kenya;-0.416997;36.951;51084
Hohhot;China;40.82;111.66;1250238
Drummondville;Canada;45.8833;-72.4834;56806
Thongwa;Myanmar;16.7547;96.5193;35992
Toumodi;Ivory Coast;6.552;-5.019;39005
Koidu;Sierra Leone;8.44048;-10.85;45307
Charlottetown;Canada;46.2493;-63.1313;36847
Moree;Australia;-29.4699;149.83;8062
Van;Turkey;38.4954;43.4;326262
Kurgan;Russia;55.46;65.345;329399
Egvekinot;Russia;66.3221;-179.184;2248
Cambridge Bay;Canada;69.117;-105.033;1477
Sao Carlos;Brazil;-22.02;-47.89;175219
Emporia;United States of America;38.4042;-96.1814;27796
Chicago;United States of America;41.83;-87.7501;5915976
Glarus;Switzerland;47.05;9.0667;5681
Saidpur;Bangladesh;25.8004;89;232209
Owo;Nigeria;7.2004;5.58998;200912
Jinzhou;China;41.1204;121.1;780134
Port Douglas;Australia;-16.4846;145.459;2004
Como;Italy;45.81;9.08;167438
Nancha;China;47.1364;129.286;104570
Vostok;Antarctica;-78.4663;106.8;19
La Sarre;Canada;48.8;-79.2;6366
Abancay;Peru;-13.6396;-72.89;53981
Motul;Mexico;21.1;-89.28;21181
Lop Buri;Thailand;14.804;100.619;42130
Bacau;Romania;46.5784;26.9196;185532
Honda;Colombia;5.19034;-74.75;31813
Mallawi;Egypt;27.7304;30.84;179934
Kizel;Russia;59.0644;57.6343;21971
Tehran;Iran;35.6719;51.4243;7513154
Nimule;South Sudan;3.6;32.05;242
Charters Towers;Australia;-20.0809;146.259;8369
Kaberamaido;Uganda;1.73889;33.1594;3400
Carlsbad;United States of America;32.4206;-104.228;25240
Esik;Kazakhstan;43.3691;77.4438;30883
Brokopondo;Suriname;5.04038;-55.02;6170
Bekasi;Indonesia;-6.21726;106.972;1949165
Ntungamo;Uganda;-0.879444;30.2642;16400
Orel;Russia;52.97;36.07;329376
Manbij;Syria;36.5266;37.9563;94528
B'abda;Lebanon;33.8333;35.5333;9000
Iskitim;Russia;54.6509;83.2865;60806
Chittagong;Bangladesh;22.33;91.8;4224611
Moose Jaw;Canada;50.4;-105.55;31436
Nagasaki;Japan;32.765;129.885;422829
Puerto Madryn;Argentina;-42.77;-65.04;61159
Salima;Malawi;-13.7829;34.4333;50616
Manchester;United States of America;42.996;-71.4553;153221
Cahul;Moldova;45.9079;28.1944;48949
Escuinapa;Mexico;22.8504;-105.8;28248
Uberaba;Brazil;-19.78;-47.95;234807
Port Maria;Jamaica;18.377;-76.9;7906
Poti;Georgia;42.1557;41.6716;46001
Chauk;Myanmar;20.9085;94.823;85016
Etawah;India;26.7855;79.015;257448
Mardan;Pakistan;34.2;72.04;300424
Edinburg;United States of America;26.3032;-98.16;114573
Gandhinagar;India;23.3004;72.6399;195891
Bijapur;India;16.8354;75.71;270967
Longxi;China;35.0476;104.639;355037
Spanish Town;Jamaica;17.9833;-76.95;297531
Capitao Poco;Brazil;-1.74962;-47.09;32704
Paphos;Cyprus;34.7559;32.4225;35961
Creston;Canada;49.1;-116.517;4816
Sarapul;Russia;56.4791;53.7987;92622
Jeju;South Korea;33.5101;126.522;361258
Nowra;Australia;-34.8828;150.6;61036
Starorybnoye;Russia;72.7666;104.8;10
Gwalior;India;26.23;78.1801;930229
Santo Tomas;Peru;-14.46;-72.08;3695
Canas;Costa Rica;10.43;-85.1;15365
Dundo;Angola;-7.38003;20.83;11985
Tiruchirappalli;India;10.81;78.69;863242
Brno;Czech Republic;49.2004;16.61;378918
Al Fallujah;Iraq;33.3477;43.7773;210989
Mandeville;Jamaica;18.033;-77.5;47115
Chipata;Zambia;-13.6296;32.64;82455
Providence;United States of America;41.8211;-71.415;663726
Aomori;Japan;40.825;140.71;281571
Corner Brook;Canada;48.95;-57.9333;19742
Rasht;Iran;37.3;49.63;544737
Concepcion del Uruguay;Argentina;-32.48;-58.24;48275
Luwuk;Indonesia;-0.939595;122.79;43550
Pakokku;Myanmar;21.332;95.0866;125355
Binga;Congo (Kinshasa);2.38341;20.42;64639
Damascus;Syria;33.5;36.3;2466000
Mannheim;Germany;49.5004;8.47001;1337587
Cairo;Egypt;30.05;31.25;9813807
Jequie;Brazil;-13.85;-40.08;131524
Pingtung;Taiwan;22.6817;120.482;359752
Gainesville;United States of America;29.6514;-82.325;158390
Asahikawa;Japan;43.755;142.38;341079
Haldia;India;22.0257;88.0583;200762
Brasilia;Brazil;-15.7833;-47.9161;3139979
Juanjui;Peru;-7.1696;-76.74;27352
Centralia;United States of America;46.7164;-122.953;16993
Catania;Italy;37.5;15.08;482908
Chernivtsi;Ukraine;48.3053;25.9216;267250
Nieuw Amsterdam;Suriname;5.90999;-55.07;4935
Tiruvannamalai;India;12.2604;79.1;138243
Bitam;Gabon;2.08366;11.4834;13967
Mangalore;India;12.9;74.85;597009
Nasik;India;20.0004;73.78;1381248
Olinda;Brazil;-7.99999;-34.8499;659554
Tabuk;Saudi Arabia;28.3838;36.555;501703
Cusco;Peru;-13.525;-71.9722;336661
Arroyos y Esteros;Paraguay;-25.05;-57.09;2755
Sarnia;Canada;42.9666;-82.4;113585
San Sebastian;Spain;43.3204;-1.97999;270498
Cordoba;Mexico;18.9204;-96.92;177483
Pembroke;Canada;45.8503;-77.1166;15551
San Javier;Bolivia;-16.2896;-62.5;4210
Astana;Kazakhstan;51.1811;71.4278;335312
Gjoa Haven;Canada;68.6333;-95.9167;1109
Chemnitz;Germany;50.83;12.92;274931
Gramsh;Albania;40.8667;20.2;11556
Ashtarak;Armenia;40.3017;44.3592;18779
Gulu;Uganda;2.78;32.28;144430
Pisco;Peru;-13.71;-76.22;71538
Illapel;Chile;-31.6296;-71.17;24578
Luba;Equatorial Guinea;3.45;8.55;8655
Gadabay;Azerbaijan;40.5656;45.8161;8657
Ivdel;Russia;60.6936;60.4133;11466
Naxcivan;Azerbaijan;39.2092;45.4122;79771
Kasangulu;Congo (Kinshasa);-4.57958;15.18;22645
Mount Barker;Australia;-34.6328;117.667;1771
Atqasuk;United States of America;70.4694;-157.396;201
Sumter;United States of America;33.9207;-80.3417;27012
General Belgrano Station;Antarctica;-77.8663;-34.6167;57
Sinop;Brazil;-11.85;-55.46;8961
Sierra Mojada;Mexico;27.2876;-103.287;10
Ulaangom;Mongolia;49.9833;92.0666;31940
Perpignan;France;42.7;2.89997;128663
Hagerstown;United States of America;39.6416;-77.7203;58487
Busan;South Korea;35.0951;129.01;3480000
Janesville;United States of America;42.6826;-89.0216;65476
Villahermosa;Mexico;18;-92.9;395482
Nakhon Sawan;Thailand;15.7;100.07;111915
Mossel Bay;South Africa;-34.17;22.13;16743
Kamenka;Russia;53.1947;44.0444;16560
Nevinnomyssk;Russia;44.6201;41.95;134362
Luanda;Angola;-8.83829;13.2344;3562086
Udachnyy;Russia;66.4232;112.397;15266
Salama;Guatemala;15.103;-90.314;40000
Perugia;Italy;43.1104;12.39;141998
Douglas;United States of America;42.7565;-105.385;5838
De Kastri;Russia;51.4666;140.783;3615
Bagdarin;Russia;54.4333;113.6;4676
Taganrog;Russia;47.23;38.92;254960
Mildura;Australia;-34.185;142.151;33324
Chulucanas;Peru;-5.08957;-80.17;60435
Beni Mazar;Egypt;28.4904;30.81;68853
Dunhuang;China;40.1427;94.662;139225
Belgaum;India;15.865;74.505;609472
Dongguan;China;23.0489;113.745;4528000
Sobral;Brazil;-3.69002;-40.35;148439
Shuya;Russia;56.8543;41.3643;59585
Xuanzhou;China;30.9525;118.755;866000
Pizen;Czech Republic;49.7404;13.36;161043
Zhucheng;China;35.99;119.38;881963
Yuma;United States of America;32.6853;-114.624;88402
Burhanpur;India;21.3004;76.13;197233
Itumbiara;Brazil;-18.3996;-49.21;65343
Kaniama;Congo (Kinshasa);-7.56963;24.17;32946
Rida;Yemen;14.4295;44.8341;45233
Victoria;United States of America;28.805;-97.0033;63126
Saratov;Russia;51.58;46.03;814586
Severomorsk;Russia;69.0731;33.4231;46709
Luxor;Egypt;25.7;32.65;548572
Bayamo;Cuba;20.3795;-76.6433;177623
Gbarnga;Liberia;7.01041;-9.49;31856
Grand Prairie;Canada;55.1666;-118.8;41153
Freeport;The Bahamas;26.5333;-78.7;25383
Nyiregyhaza;Hungary;47.9653;21.7187;146589
Seoul;South Korea;37.5663;127;9796000
Mananjary;Madagascar;-21.2167;48.3333;19841
Komsa;Russia;61.868;89.2577;10
Andamooka;Australia;-30.431;137.166;528
Choele Choel;Argentina;-39.2666;-65.6833;9895
Pirapora;Brazil;-17.33;-44.93;55910
Tripoli;Greece;37.5091;22.3794;27765
Parepare;Indonesia;-4.01667;119.633;87776
Yanji;China;42.8823;129.513;407848
Nikel;Russia;69.4126;30.2188;15731
Mar del Plata;Argentina;-38;-57.58;554916
Rouen;France;49.4304;1.07998;321417
Shelburne;Canada;43.7656;-65.3194;2553
Goiania;Brazil;-16.72;-49.3;1596597
Kumaka;Guyana;3.90039;-58.38;1467
Itigi;Tanzania;-5.69961;34.48;11534
Telemaco Borba;Brazil;-24.33;-50.62;53793
Lyon;France;45.77;4.83003;947658
Kaedi;Senegal;16.15;-13.5;21656
Tombstone;United States of America;31.7131;-110.067;1396
Inongo;Congo (Kinshasa);-1.94;18.28;30181
Anuradhapura;Sri Lanka;8.34999;80.3833;89622
Rangoon;Myanmar;16.7834;96.1667;3694910
Zillah;Libya;28.5504;17.5834;10
Lipetsk;Russia;52.62;39.64;502144
Ebolowa;Cameroon;2.90002;11.15;83687
Eskisehir;Turkey;39.795;30.53;490644
Xining;China;36.62;101.77;907765
Nieuw Nickerie;Suriname;5.95042;-56.99;14567
Mawlamyine;Myanmar;16.5004;97.6701;400249
State College;United States of America;40.7937;-77.8602;64880
Maebashi;Japan;36.3927;139.073;313791
Bartlesville;United States of America;36.7472;-95.9806;24935
Jamshedpur;India;22.7875;86.1975;958169
Son La;Vietnam;21.328;103.91;19054
Smithers;Canada;54.7666;-127.167;5841
King Salmon;United States of America;58.6887;-156.661;292
Jelgava;Latvia;56.6527;23.7128;64499
Quesada;Costa Rica;10.3305;-84.44;29208
Warwick;Australia;-28.2292;152.02;10024
Panda;Mozambique;-24.0629;34.7303;602
Resita;Romania;45.297;21.8865;82276
Puntarenas;Costa Rica;9.97016;-84.8336;46376
Tumaco;Colombia;1.80998;-78.81;86713
Owen Sound;Canada;44.5666;-80.85;22625
Weyburn;Canada;49.6666;-103.85;9302
Nueva Gerona;Cuba;21.8837;-82.8;22915
Owando;Congo (Brazzaville);-0.479623;15.92;29011
Dolbeau;Canada;48.8666;-72.2333;13126
Chaoyang;China;41.5504;120.42;440150
Mysore;India;12.31;76.66;877656
Bejaia;Algeria;36.7604;5.07002;274520
Ondo;Nigeria;7.09041;4.84;256444
Urzhar;Kazakhstan;47.1002;81.6048;13854
Halls Creek;Australia;-18.2667;127.767;1209
Ternate;Indonesia;0.792961;127.363;144626
Sayhut;Yemen;15.2105;51.2454;189
Tiznit;Morocco;29.7104;-9.73998;56398
Beja;Tunisia;36.7304;9.19002;58400
Blenheim;New Zealand;-41.521;173.959;23056
Brownsville;United States of America;25.92;-97.5;174707
Balqash;Kazakhstan;46.8532;74.9502;80586
Lahore;Pakistan;31.56;74.35;6443944
Algha;Kazakhstan;49.9032;57.335;28267
Kropotkin;Russia;45.4471;40.5821;70518
Keshan;China;48.0263;125.866;72403
Mt. Shasta;United States of America;41.3104;-122.309;3742
Balashov;Russia;51.5535;43.1631;84107
Versailles;France;48.8005;2.13335;85416
Alwar;India;27.5454;76.6049;283228
Puerto Quijarro;Bolivia;-17.7796;-57.77;10392
Aweil;South Sudan;8.76656;27.4;42725
Vanhynsdorp;South Africa;-31.6166;18.7333;3331
Hafar al Batin;Saudi Arabia;28.4337;45.9601;249194
Incheon;South Korea;37.4761;126.642;2550000
New Plymouth;New Zealand;-39.0642;174.081;46289
Uliastay;Mongolia;47.75;96.8167;8056
Kumamoto;Japan;32.8009;130.701;699327
Burns Lake;Canada;54.217;-125.767;2633
Banff;Canada;51.178;-115.572;6897
Lesosibirsk;Russia;58.2433;92.4833;65629
Erechim;Brazil;-27.63;-52.27;85365
Gunnison;United States of America;38.5448;-106.928;6273
Afyon;Turkey;38.7504;30.55;151564
Sabaneta;Dominican Republic;19.505;-71.345;16380
Big Delta;United States of America;64.1525;-145.842;591
Minna;Nigeria;9.61999;6.55003;249038
Cordoba;Argentina;-31.4;-64.1823;1374467
Pingzhen;Taiwan;24.9439;121.216;201632
Sitia;Greece;35.2004;26.0986;8770
Arar;Saudi Arabia;30.99;41.0207;185278
Frederikshavn;Denmark;57.4337;10.5333;22385
